country,year,age,sex,suicides/100k pop
Argentina,1987,15-24 years,male,7.27
Argentina,1987,35-54 years,female,6.11
Argentina,1987,25-34 years,female,4.0
Argentina,1987,15-24 years,female,3.88
Argentina,1987,5-14 years,male,0.48
Argentina,1987,5-14 years,female,0.47
Argentina,1988,75+ years,male,55.1
Argentina,1988,55-74 years,male,26.46
Argentina,1988,35-54 years,male,13.62
Argentina,1988,75+ years,female,10.13
Argentina,1988,55-74 years,female,9.66
Argentina,1988,25-34 years,male,9.45
Argentina,1988,15-24 years,male,8.36
Argentina,1988,35-54 years,female,5.64
Argentina,1988,15-24 years,female,4.11
Argentina,1988,25-34 years,female,2.74
Argentina,1988,5-14 years,male,0.62
Argentina,1988,5-14 years,female,0.35
Argentina,1989,75+ years,male,52.0
Argentina,1989,55-74 years,male,26.03
Argentina,1989,35-54 years,male,12.97
Argentina,1989,75+ years,female,10.45
Argentina,1989,25-34 years,male,9.58
Argentina,1989,55-74 years,female,8.22
Argentina,1989,15-24 years,male,7.22
Argentina,1989,35-54 years,female,4.66
Argentina,1989,25-34 years,female,3.71
Argentina,1989,15-24 years,female,3.19
Argentina,1989,5-14 years,male,0.55
Argentina,1989,5-14 years,female,0.35
Argentina,1990,75+ years,male,54.97
Argentina,1990,55-74 years,male,23.59
Argentina,1990,35-54 years,male,12.13
Argentina,1990,75+ years,female,9.49
Argentina,1990,25-34 years,male,7.92
Argentina,1990,55-74 years,female,7.67
Argentina,1990,15-24 years,male,6.6
Argentina,1990,35-54 years,female,4.5
Argentina,1990,15-24 years,female,3.54
Argentina,1990,25-34 years,female,3.38
Argentina,1990,5-14 years,male,0.67
Argentina,1990,5-14 years,female,0.44
Argentina,1991,75+ years,male,46.46
Argentina,1991,55-74 years,male,21.08
Argentina,1991,35-54 years,male,11.12
Argentina,1991,25-34 years,male,9.4
Argentina,1991,75+ years,female,7.6
Argentina,1991,55-74 years,female,6.74
Argentina,1991,15-24 years,male,6.54
Argentina,1991,35-54 years,female,3.6
Argentina,1991,25-34 years,female,3.33
Argentina,1991,15-24 years,female,2.27
Argentina,1991,5-14 years,male,0.83
Argentina,1991,5-14 years,female,0.27
Argentina,1992,75+ years,male,47.91
Argentina,1992,55-74 years,male,23.25
Argentina,1992,35-54 years,male,13.49
Argentina,1992,25-34 years,male,9.84
Argentina,1992,15-24 years,male,8.79
Argentina,1992,75+ years,female,6.78
Argentina,1992,55-74 years,female,5.79
Argentina,1992,35-54 years,female,3.73
Argentina,1992,25-34 years,female,3.39
Argentina,1992,15-24 years,female,2.84
Argentina,1992,5-14 years,male,0.65
Argentina,1992,5-14 years,female,0.4
Argentina,1993,75+ years,male,55.37
Argentina,1993,55-74 years,male,23.95
Argentina,1993,35-54 years,male,13.48
Argentina,1993,25-34 years,male,9.97
Argentina,1993,75+ years,female,8.3
Argentina,1993,15-24 years,male,8.01
Argentina,1993,55-74 years,female,4.91
Argentina,1993,35-54 years,female,3.77
Argentina,1993,25-34 years,female,3.24
Argentina,1993,15-24 years,female,2.54
Argentina,1993,5-14 years,male,0.74
Argentina,1993,5-14 years,female,0.49
Argentina,1994,75+ years,male,45.38
Argentina,1994,55-74 years,male,23.22
Argentina,1994,35-54 years,male,14.13
Argentina,1994,25-34 years,male,9.54
Argentina,1994,15-24 years,male,8.26
Argentina,1994,55-74 years,female,5.2
Argentina,1994,75+ years,female,4.72
Argentina,1994,35-54 years,female,4.12
Argentina,1994,15-24 years,female,3.3
Argentina,1994,25-34 years,female,3.04
Argentina,1994,5-14 years,male,0.8
Argentina,1994,5-14 years,female,0.34
Argentina,1995,75+ years,male,43.8
Argentina,1995,55-74 years,male,23.26
Argentina,1995,35-54 years,male,12.8
Argentina,1995,25-34 years,male,9.06
Argentina,1995,15-24 years,male,8.9
Argentina,1995,75+ years,female,6.6
Argentina,1995,55-74 years,female,5.1
Argentina,1995,35-54 years,female,3.52
Argentina,1995,15-24 years,female,3.31
Argentina,1995,25-34 years,female,2.59
Argentina,1995,5-14 years,female,0.58
Argentina,1995,5-14 years,male,0.45
Argentina,1996,75+ years,male,42.4
Argentina,1996,55-74 years,male,20.75
Argentina,1996,35-54 years,male,13.62
Argentina,1996,25-34 years,male,9.25
Argentina,1996,15-24 years,male,8.79
Argentina,1996,75+ years,female,7.7
Argentina,1996,55-74 years,female,4.94
Argentina,1996,35-54 years,female,4.38
Argentina,1996,15-24 years,female,3.36
Argentina,1996,25-34 years,female,2.14
Argentina,1996,5-14 years,male,0.42
Argentina,1996,5-14 years,female,0.28
Argentina,1997,75+ years,male,39.78
Argentina,1997,55-74 years,male,20.29
Argentina,1997,35-54 years,male,12.73
Argentina,1997,25-34 years,male,8.66
Argentina,1997,15-24 years,male,8.13
Argentina,1997,75+ years,female,5.5
Argentina,1997,55-74 years,female,4.91
Argentina,1997,35-54 years,female,4.04
Argentina,1997,15-24 years,female,3.57
Argentina,1997,25-34 years,female,2.91
Argentina,1997,5-14 years,male,0.55
Argentina,1997,5-14 years,female,0.33
Argentina,1998,75+ years,male,39.87
Argentina,1998,55-74 years,male,22.77
Argentina,1998,35-54 years,male,12.73
Argentina,1998,15-24 years,male,10.08
Argentina,1998,25-34 years,male,10.05
Argentina,1998,75+ years,female,6.0
Argentina,1998,55-74 years,female,5.19
Argentina,1998,15-24 years,female,3.56
Argentina,1998,35-54 years,female,3.55
Argentina,1998,25-34 years,female,2.07
Argentina,1998,5-14 years,female,0.6
Argentina,1998,5-14 years,male,0.46
Argentina,1999,75+ years,male,39.55
Argentina,1999,55-74 years,male,23.46
Argentina,1999,35-54 years,male,13.47
Argentina,1999,15-24 years,male,10.82
Argentina,1999,25-34 years,male,10.42
Argentina,1999,55-74 years,female,5.02
Argentina,1999,75+ years,female,4.82
Argentina,1999,35-54 years,female,3.36
Argentina,1999,15-24 years,female,3.13
Argentina,1999,25-34 years,female,1.95
Argentina,1999,5-14 years,male,0.6
Argentina,1999,5-14 years,female,0.59
Argentina,2000,75+ years,male,44.18
Argentina,2000,55-74 years,male,25.8
Argentina,2000,35-54 years,male,14.11
Argentina,2000,15-24 years,male,14.0
Argentina,2000,25-34 years,male,12.72
Argentina,2000,55-74 years,female,4.82
Argentina,2000,75+ years,female,4.56
Argentina,2000,35-54 years,female,4.09
Argentina,2000,15-24 years,female,3.57
Argentina,2000,25-34 years,female,2.41
Argentina,2000,5-14 years,female,0.62
Argentina,2000,5-14 years,male,0.51
Argentina,2001,75+ years,male,45.66
Argentina,2001,55-74 years,male,27.94
Argentina,2001,15-24 years,male,15.58
Argentina,2001,35-54 years,male,15.08
Argentina,2001,25-34 years,male,14.02
Argentina,2001,75+ years,female,5.83
Argentina,2001,15-24 years,female,5.09
Argentina,2001,55-74 years,female,4.91
Argentina,2001,35-54 years,female,4.88
Argentina,2001,25-34 years,female,3.05
Argentina,2001,5-14 years,male,0.82
Argentina,2001,5-14 years,female,0.7
Argentina,2002,75+ years,male,41.31
Argentina,2002,55-74 years,male,25.76
Argentina,2002,15-24 years,male,16.27
Argentina,2002,25-34 years,male,14.94
Argentina,2002,35-54 years,male,14.77
Argentina,2002,55-74 years,female,6.35
Argentina,2002,75+ years,female,5.73
Argentina,2002,15-24 years,female,4.84
Argentina,2002,35-54 years,female,4.45
Argentina,2002,25-34 years,female,3.28
Argentina,2002,5-14 years,male,1.05
Argentina,2002,5-14 years,female,0.67
Argentina,2003,75+ years,male,46.75
Argentina,2003,55-74 years,male,23.83
Argentina,2003,15-24 years,male,19.15
Argentina,2003,25-34 years,male,16.02
Argentina,2003,35-54 years,male,14.75
Argentina,2003,75+ years,female,6.51
Argentina,2003,15-24 years,female,5.49
Argentina,2003,55-74 years,female,5.15
Argentina,2003,35-54 years,female,4.45
Argentina,2003,25-34 years,female,2.41
Argentina,2003,5-14 years,male,1.05
Argentina,2003,5-14 years,female,0.73
Argentina,2004,75+ years,male,38.25
Argentina,2004,55-74 years,male,20.33
Argentina,2004,15-24 years,male,19.59
Argentina,2004,25-34 years,male,15.19
Argentina,2004,35-54 years,male,13.98
Argentina,2004,15-24 years,female,4.88
Argentina,2004,55-74 years,female,4.7
Argentina,2004,75+ years,female,4.66
Argentina,2004,35-54 years,female,4.16
Argentina,2004,25-34 years,female,3.37
Argentina,2004,5-14 years,male,1.22
Argentina,2004,5-14 years,female,0.73
Argentina,2005,75+ years,male,37.43
Argentina,2005,55-74 years,male,19.52
Argentina,2005,15-24 years,male,19.08
Argentina,2005,25-34 years,male,15.01
Argentina,2005,35-54 years,male,12.43
Argentina,2005,55-74 years,female,5.47
Argentina,2005,75+ years,female,5.36
Argentina,2005,15-24 years,female,4.54
Argentina,2005,35-54 years,female,3.8
Argentina,2005,25-34 years,female,3.45
Argentina,2005,5-14 years,male,1.47
Argentina,2005,5-14 years,female,0.62
Argentina,2006,75+ years,male,39.68
Argentina,2006,15-24 years,male,19.54
Argentina,2006,55-74 years,male,19.17
Argentina,2006,25-34 years,male,15.74
Argentina,2006,35-54 years,male,13.34
Argentina,2006,15-24 years,female,5.35
Argentina,2006,55-74 years,female,3.85
Argentina,2006,35-54 years,female,3.52
Argentina,2006,25-34 years,female,3.42
Argentina,2006,75+ years,female,2.74
Argentina,2006,5-14 years,male,1.11
Argentina,2006,5-14 years,female,0.76
Argentina,2007,75+ years,male,35.43
Argentina,2007,15-24 years,male,17.07
Argentina,2007,55-74 years,male,16.96
Argentina,2007,25-34 years,male,15.68
Argentina,2007,35-54 years,male,12.87
Argentina,2007,15-24 years,female,4.43
Argentina,2007,25-34 years,female,4.04
Argentina,2007,55-74 years,female,3.56
Argentina,2007,35-54 years,female,3.37
Argentina,2007,75+ years,female,2.67
Argentina,2007,5-14 years,male,1.27
Argentina,2007,5-14 years,female,1.0
Argentina,2008,75+ years,male,32.19
Argentina,2008,15-24 years,male,18.33
Argentina,2008,55-74 years,male,17.6
Argentina,2008,25-34 years,male,16.74
Argentina,2008,35-54 years,male,12.94
Argentina,2008,15-24 years,female,5.42
Argentina,2008,35-54 years,female,3.71
Argentina,2008,55-74 years,female,3.5
Argentina,2008,75+ years,female,3.03
Argentina,2008,25-34 years,female,2.97
Argentina,2008,5-14 years,male,1.1
Argentina,2008,5-14 years,female,0.58
Argentina,2009,75+ years,male,27.09
Argentina,2009,15-24 years,male,17.72
Argentina,2009,55-74 years,male,16.17
Argentina,2009,25-34 years,male,15.7
Argentina,2009,35-54 years,male,11.87
Argentina,2009,15-24 years,female,4.91
Argentina,2009,55-74 years,female,3.56
Argentina,2009,25-34 years,female,3.29
Argentina,2009,35-54 years,female,3.17
Argentina,2009,75+ years,female,2.06
Argentina,2009,5-14 years,male,0.96
Argentina,2009,5-14 years,female,0.82
Argentina,2010,75+ years,male,31.35
Argentina,2010,15-24 years,male,19.77
Argentina,2010,25-34 years,male,14.98
Argentina,2010,55-74 years,male,14.49
Argentina,2010,35-54 years,male,12.33
Argentina,2010,15-24 years,female,4.47
Argentina,2010,35-54 years,female,3.37
Argentina,2010,25-34 years,female,3.15
Argentina,2010,55-74 years,female,3.08
Argentina,2010,75+ years,female,2.75
Argentina,2010,5-14 years,male,0.92
Argentina,2010,5-14 years,female,0.58
Argentina,2011,75+ years,male,26.38
Argentina,2011,15-24 years,male,19.96
Argentina,2011,25-34 years,male,15.65
Argentina,2011,55-74 years,male,14.92
Argentina,2011,35-54 years,male,10.64
Argentina,2011,15-24 years,female,5.1
Argentina,2011,35-54 years,female,3.21
Argentina,2011,25-34 years,female,3.16
Argentina,2011,55-74 years,female,2.85
Argentina,2011,75+ years,female,2.38
Argentina,2011,5-14 years,female,0.84
Argentina,2011,5-14 years,male,0.78
Argentina,2012,75+ years,male,32.68
Argentina,2012,15-24 years,male,21.4
Argentina,2012,25-34 years,male,18.85
Argentina,2012,55-74 years,male,15.88
Argentina,2012,35-54 years,male,11.44
Argentina,2012,15-24 years,female,6.03
Argentina,2012,35-54 years,female,3.28
Argentina,2012,55-74 years,female,3.24
Argentina,2012,25-34 years,female,3.16
Argentina,2012,75+ years,female,2.57
Argentina,2012,5-14 years,male,0.8
Argentina,2012,5-14 years,female,0.49
Argentina,2013,75+ years,male,24.03
Argentina,2013,15-24 years,male,19.96
Argentina,2013,25-34 years,male,15.25
Argentina,2013,55-74 years,male,13.75
Argentina,2013,35-54 years,male,12.2
Argentina,2013,15-24 years,female,4.93
Argentina,2013,25-34 years,female,3.16
Argentina,2013,35-54 years,female,3.08
Argentina,2013,55-74 years,female,3.01
Argentina,2013,75+ years,female,2.23
Argentina,2013,5-14 years,female,0.91
Argentina,2013,5-14 years,male,0.91
Argentina,2014,75+ years,male,27.16
Argentina,2014,15-24 years,male,21.13
Argentina,2014,25-34 years,male,16.2
Argentina,2014,55-74 years,male,13.72
Argentina,2014,35-54 years,male,12.73
Argentina,2014,15-24 years,female,6.02
Argentina,2014,35-54 years,female,3.77
Argentina,2014,25-34 years,female,3.66
Argentina,2014,55-74 years,female,3.15
Argentina,2014,75+ years,female,1.89
Argentina,2014,5-14 years,female,0.99
Argentina,2014,5-14 years,male,0.93
Argentina,2015,75+ years,male,34.38
Argentina,2015,15-24 years,male,18.74
Argentina,2015,55-74 years,male,14.31
Argentina,2015,25-34 years,male,14.13
Argentina,2015,35-54 years,male,12.25
Argentina,2015,15-24 years,female,4.51
Argentina,2015,55-74 years,female,3.55
Argentina,2015,25-34 years,female,3.52
Argentina,2015,35-54 years,female,3.13
Argentina,2015,75+ years,female,2.01
Argentina,2015,5-14 years,male,1.06
Argentina,2015,5-14 years,female,0.54
Armenia,1990,35-54 years,male,7.51
Armenia,1990,75+ years,male,7.43
Armenia,1990,55-74 years,male,5.98
Armenia,1990,25-34 years,male,5.21
Armenia,1990,35-54 years,female,4.19
Armenia,1990,15-24 years,male,3.67
Armenia,1990,55-74 years,female,2.68
Armenia,1990,75+ years,female,2.04
Armenia,1990,25-34 years,female,1.25
Armenia,1990,15-24 years,female,1.16
Armenia,1990,5-14 years,female,0.0
Armenia,1990,5-14 years,male,0.0
Armenia,1991,75+ years,male,17.36
Armenia,1991,25-34 years,male,6.37
Armenia,1991,55-74 years,female,4.44
Armenia,1991,55-74 years,male,4.43
Armenia,1991,35-54 years,male,4.02
Armenia,1991,75+ years,female,3.78
Armenia,1991,35-54 years,female,2.27
Armenia,1991,15-24 years,male,2.03
Armenia,1991,25-34 years,female,1.17
Armenia,1991,15-24 years,female,0.0
Armenia,1991,5-14 years,female,0.0
Armenia,1991,5-14 years,male,0.0
Armenia,1992,75+ years,male,10.64
Armenia,1992,55-74 years,male,6.97
Armenia,1992,35-54 years,male,6.1
Armenia,1992,25-34 years,male,4.8
Armenia,1992,55-74 years,female,3.8
Armenia,1992,75+ years,female,3.75
Armenia,1992,15-24 years,male,3.0
Armenia,1992,35-54 years,female,1.46
Armenia,1992,15-24 years,female,0.34
Armenia,1992,25-34 years,female,0.0
Armenia,1992,5-14 years,female,0.0
Armenia,1992,5-14 years,male,0.0
Armenia,1993,75+ years,female,11.3
Armenia,1993,55-74 years,male,8.83
Armenia,1993,75+ years,male,7.04
Armenia,1993,35-54 years,male,6.72
Armenia,1993,25-34 years,male,5.56
Armenia,1993,55-74 years,female,5.07
Armenia,1993,15-24 years,male,2.3
Armenia,1993,25-34 years,female,1.79
Armenia,1993,35-54 years,female,1.42
Armenia,1993,15-24 years,female,1.02
Armenia,1993,5-14 years,female,0.0
Armenia,1993,5-14 years,male,0.0
Armenia,1994,75+ years,male,24.82
Armenia,1994,75+ years,female,9.67
Armenia,1994,55-74 years,male,8.49
Armenia,1994,35-54 years,male,8.1
Armenia,1994,55-74 years,female,6.29
Armenia,1994,25-34 years,male,3.37
Armenia,1994,15-24 years,male,1.95
Armenia,1994,35-54 years,female,1.6
Armenia,1994,15-24 years,female,1.34
Armenia,1994,5-14 years,male,0.52
Armenia,1994,25-34 years,female,0.31
Armenia,1994,5-14 years,female,0.27
Armenia,1995,55-74 years,male,11.97
Armenia,1995,35-54 years,male,8.1
Armenia,1995,25-34 years,male,7.25
Armenia,1995,75+ years,male,7.14
Armenia,1995,75+ years,female,3.89
Armenia,1995,55-74 years,female,3.73
Armenia,1995,25-34 years,female,3.51
Armenia,1995,15-24 years,male,3.19
Armenia,1995,35-54 years,female,1.76
Armenia,1995,15-24 years,female,0.99
Armenia,1995,5-14 years,male,0.26
Armenia,1995,5-14 years,female,0.0
Armenia,1996,75+ years,male,10.75
Armenia,1996,55-74 years,male,7.31
Armenia,1996,35-54 years,male,5.86
Armenia,1996,25-34 years,male,4.57
Armenia,1996,55-74 years,female,3.97
Armenia,1996,35-54 years,female,1.49
Armenia,1996,15-24 years,male,1.25
Armenia,1996,25-34 years,female,1.0
Armenia,1996,15-24 years,female,0.32
Armenia,1996,5-14 years,female,0.27
Armenia,1996,5-14 years,male,0.26
Armenia,1996,75+ years,female,0.0
Armenia,1997,55-74 years,male,8.53
Armenia,1997,35-54 years,male,6.1
Armenia,1997,75+ years,female,5.84
Armenia,1997,75+ years,male,3.51
Armenia,1997,25-34 years,male,3.19
Armenia,1997,55-74 years,female,2.63
Armenia,1997,15-24 years,male,1.22
Armenia,1997,35-54 years,female,0.61
Armenia,1997,25-34 years,female,0.34
Armenia,1997,5-14 years,male,0.26
Armenia,1997,15-24 years,female,0.0
Armenia,1997,5-14 years,female,0.0
Armenia,1998,75+ years,male,6.76
Armenia,1998,55-74 years,male,6.58
Armenia,1998,35-54 years,male,4.49
Armenia,1998,25-34 years,male,2.14
Armenia,1998,55-74 years,female,1.99
Armenia,1998,75+ years,female,1.88
Armenia,1998,35-54 years,female,1.77
Armenia,1998,15-24 years,male,1.19
Armenia,1998,25-34 years,female,0.35
Armenia,1998,5-14 years,female,0.27
Armenia,1998,15-24 years,female,0.0
Armenia,1998,5-14 years,male,0.0
Armenia,1999,55-74 years,male,6.3
Armenia,1999,75+ years,female,5.28
Armenia,1999,35-54 years,male,4.74
Armenia,1999,55-74 years,female,3.03
Armenia,1999,25-34 years,male,2.14
Armenia,1999,15-24 years,male,1.74
Armenia,1999,35-54 years,female,0.75
Armenia,1999,25-34 years,female,0.7
Armenia,1999,15-24 years,female,0.0
Armenia,1999,5-14 years,female,0.0
Armenia,1999,5-14 years,male,0.0
Armenia,1999,75+ years,male,0.0
Armenia,2000,75+ years,male,10.64
Armenia,2000,75+ years,female,7.52
Armenia,2000,55-74 years,male,5.98
Armenia,2000,35-54 years,male,3.74
Armenia,2000,25-34 years,male,1.76
Armenia,2000,15-24 years,male,1.68
Armenia,2000,25-34 years,female,1.43
Armenia,2000,55-74 years,female,1.37
Armenia,2000,35-54 years,female,0.18
Armenia,2000,15-24 years,female,0.0
Armenia,2000,5-14 years,female,0.0
Armenia,2000,5-14 years,male,0.0
Armenia,2001,55-74 years,male,7.47
Armenia,2001,75+ years,male,7.46
Armenia,2001,75+ years,female,6.03
Armenia,2001,35-54 years,male,3.85
Armenia,2001,55-74 years,female,1.38
Armenia,2001,15-24 years,male,1.11
Armenia,2001,5-14 years,male,0.89
Armenia,2001,25-34 years,male,0.7
Armenia,2001,35-54 years,female,0.53
Armenia,2001,25-34 years,female,0.36
Armenia,2001,15-24 years,female,0.0
Armenia,2001,5-14 years,female,0.0
Armenia,2002,75+ years,male,10.32
Armenia,2002,55-74 years,male,9.67
Armenia,2002,25-34 years,male,5.81
Armenia,2002,35-54 years,male,5.26
Armenia,2002,75+ years,female,1.71
Armenia,2002,15-24 years,male,1.7
Armenia,2002,35-54 years,female,1.28
Armenia,2002,55-74 years,female,1.19
Armenia,2002,25-34 years,female,0.45
Armenia,2002,5-14 years,male,0.34
Armenia,2002,15-24 years,female,0.34
Armenia,2002,5-14 years,female,0.0
Armenia,2003,75+ years,male,9.23
Armenia,2003,55-74 years,male,7.21
Armenia,2003,35-54 years,male,4.96
Armenia,2003,75+ years,female,4.77
Armenia,2003,25-34 years,male,4.75
Armenia,2003,55-74 years,female,1.2
Armenia,2003,35-54 years,female,0.63
Armenia,2003,5-14 years,male,0.35
Armenia,2003,15-24 years,male,0.33
Armenia,2003,15-24 years,female,0.0
Armenia,2003,25-34 years,female,0.0
Armenia,2003,5-14 years,female,0.0
Armenia,2006,75+ years,male,12.47
Armenia,2006,55-74 years,male,11.38
Armenia,2006,35-54 years,male,4.63
Armenia,2006,15-24 years,male,3.62
Armenia,2006,55-74 years,female,3.35
Armenia,2006,25-34 years,male,3.19
Armenia,2006,75+ years,female,2.54
Armenia,2006,35-54 years,female,1.11
Armenia,2006,25-34 years,female,0.93
Armenia,2006,5-14 years,male,0.45
Armenia,2006,15-24 years,female,0.0
Armenia,2006,5-14 years,female,0.0
Armenia,2007,75+ years,male,14.2
Armenia,2007,55-74 years,male,7.02
Armenia,2007,35-54 years,male,5.25
Armenia,2007,55-74 years,female,3.32
Armenia,2007,15-24 years,male,2.57
